"Year","State","County ID","State / County Name","All Ages SAIPE Poverty Universe","All Ages in Poverty Count","All Ages in Poverty Count LB 90%","All Ages in Poverty Count UB 90%","90% Confidence Interval (All Ages in Poverty Count)","All Ages in Poverty Percent","All Ages in Poverty Percent LB 90%","All Ages in Poverty Percent UB 90%","90% Confidence Interval (All Ages in Poverty Percent)","Under Age 18 SAIPE Poverty Universe","Under Age 18 in Poverty Count","Under Age 18 in Poverty Count LB 90%","Under Age 18 in Poverty Count UB 90%","90% Confidence Interval (Under Age 18 in Poverty Count)","Under Age 18 in Poverty Percent","Under Age 18 in Poverty Percent LB 90%","Under Age 18 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 18 in Poverty Percent)","Ages 5 to 17 in Families SAIPE Poverty Universe","Ages 5 to 17 in Families in Poverty Count","Ages 5 to 17 in Families in Poverty Count LB 90%","Ages 5 to 17 in Families in Poverty Count UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Count)","Ages 5 to 17 in Families in Poverty Percent","Ages 5 to 17 in Families in Poverty Percent LB 90%","Ages 5 to 17 in Families in Poverty Percent UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Percent)","Under Age 5 SAIPE Poverty Universe","Under Age 5 in Poverty Count","Under Age 5 in Poverty Count LB 90%","Under Age 5 in Poverty Count UB 90%","90% Confidence Interval (Under Age 5 in Poverty Count)","Under Age 5 in Poverty Percent","Under Age 5 in Poverty Percent LB 90%","Under Age 5 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 5 in Poverty Percent)","Median Household Income in Dollars","Median Household Income in Dollars LB 90%","Median Household Income in Dollars UB 90%","90% Confidence Interval (Median Household Income in Dollars)"
"2009","06","06083","Santa Barbara County (CA)","391,126","58,700","52,753","64,647","52,753 to 64,647","15.0","13.5","16.5","13.5 to 16.5","94,986","18,758","16,192","21,323","16,192 to 21,323","19.7","17.0","22.4","17.0 to 22.4","64,362","11,593","9,870","13,316","9,870 to 13,316","18.0","15.3","20.7","15.3 to 20.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$58,555","$56,624","$60,486","$56,624 to $60,486"
"2009","06","06085","Santa Clara County (CA)","1,755,841","159,677","146,851","172,504","146,851 to 172,504","9.1","8.4","9.8","8.4 to 9.8","429,343","48,183","43,227","53,140","43,227 to 53,140","11.2","10.1","12.4","10.1 to 12.4","295,685","31,189","27,642","34,736","27,642 to 34,736","10.5","9.3","11.7","9.3 to 11.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$84,990","$83,182","$86,797","$83,182 to $86,797"
"2009","06","06087","Santa Cruz County (CA)","247,362","34,268","30,009","38,528","30,009 to 38,528","13.9","12.1","15.6","12.1 to 15.6","54,733","9,077","7,357","10,796","7,357 to 10,796","16.6","13.4","19.7","13.4 to 19.7","37,387","5,708","4,463","6,953","4,463 to 6,953","15.3","11.9","18.6","11.9 to 18.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,816","$57,875","$63,758","$57,875 to $63,758"
"2009","06","06089","Shasta County (CA)","177,985","27,614","23,186","32,042","23,186 to 32,042","15.5","13.0","18.0","13.0 to 18.0","40,693","9,275","7,453","11,097","7,453 to 11,097","22.8","18.3","27.3","18.3 to 27.3","29,565","6,078","4,834","7,322","4,834 to 7,322","20.6","16.4","24.8","16.4 to 24.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,552","$40,401","$44,703","$40,401 to $44,703"
"2009","06","06091","Sierra County (CA)","3,131","411","312","509","312 to 509","13.1","10.0","16.3","10.0 to 16.3","562","112","87","137","87 to 137","19.9","15.5","24.4","15.5 to 24.4","444","75","57","93","57 to 93","16.9","12.8","20.9","12.8 to 20.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,788","$37,434","$46,142","$37,434 to $46,142"
"2009","06","06093","Siskiyou County (CA)","43,991","7,083","5,595","8,571","5,595 to 8,571","16.1","12.7","19.5","12.7 to 19.5","9,196","2,433","1,892","2,974","1,892 to 2,974","26.5","20.6","32.3","20.6 to 32.3","6,572","1,557","1,190","1,924","1,190 to 1,924","23.7","18.1","29.3","18.1 to 29.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,218","$36,930","$41,507","$36,930 to $41,507"
"2009","06","06095","Solano County (CA)","392,573","42,135","36,789","47,481","36,789 to 47,481","10.7","9.4","12.1","9.4 to 12.1","100,530","14,917","12,770","17,064","12,770 to 17,064","14.8","12.7","17.0","12.7 to 17.0","72,393","9,392","7,917","10,867","7,917 to 10,867","13.0","10.9","15.0","10.9 to 15.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$65,079","$61,959","$68,200","$61,959 to $68,200"
"2009","06","06097","Sonoma County (CA)","464,005","44,093","38,737","49,449","38,737 to 49,449","9.5","8.3","10.7","8.3 to 10.7","102,295","12,445","10,296","14,594","10,296 to 14,594","12.2","10.1","14.3","10.1 to 14.3","72,805","7,715","6,188","9,242","6,188 to 9,242","10.6","8.5","12.7","8.5 to 12.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,985","$59,494","$64,476","$59,494 to $64,476"
"2009","06","06099","Stanislaus County (CA)","503,722","85,583","77,653","93,513","77,653 to 93,513","17.0","15.4","18.6","15.4 to 18.6","146,395","33,199","29,170","37,229","29,170 to 37,229","22.7","19.9","25.4","19.9 to 25.4","104,363","21,304","18,185","24,423","18,185 to 24,423","20.4","17.4","23.4","17.4 to 23.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,550","$47,188","$49,912","$47,188 to $49,912"
"2009","06","06101","Sutter County (CA)","91,119","13,511","11,075","15,948","11,075 to 15,948","14.8","12.2","17.5","12.2 to 17.5","25,270","5,585","4,559","6,610","4,559 to 6,610","22.1","18.0","26.2","18.0 to 26.2","17,819","3,610","2,870","4,350","2,870 to 4,350","20.3","16.1","24.4","16.1 to 24.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,073","$44,515","$51,631","$44,515 to $51,631"
"2009","06","06103","Tehama County (CA)","60,261","11,360","9,456","13,263","9,456 to 13,263","18.9","15.7","22.0","15.7 to 22.0","14,998","4,256","3,478","5,033","3,478 to 5,033","28.4","23.2","33.6","23.2 to 33.6","10,839","2,751","2,198","3,304","2,198 to 3,304","25.4","20.3","30.5","20.3 to 30.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,179","$35,818","$40,540","$35,818 to $40,540"
"2009","06","06105","Trinity County (CA)","13,927","2,529","1,901","3,156","1,901 to 3,156","18.2","13.6","22.7","13.6 to 22.7","2,420","755","579","932","579 to 932","31.2","23.9","38.5","23.9 to 38.5","1,801","510","387","633","387 to 633","28.3","21.5","35.1","21.5 to 35.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$33,546","$30,236","$36,857","$30,236 to $36,857"
"2009","06","06107","Tulare County (CA)","424,298","97,542","89,122","105,963","89,122 to 105,963","23.0","21.0","25.0","21.0 to 25.0","139,233","45,909","41,514","50,303","41,514 to 50,303","33.0","29.8","36.1","29.8 to 36.1","96,879","29,789","26,961","32,617","26,961 to 32,617","30.7","27.8","33.7","27.8 to 33.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,876","$38,316","$41,436","$38,316 to $41,436"
"2009","06","06109","Tuolumne County (CA)","50,534","7,196","5,580","8,812","5,580 to 8,812","14.2","11.0","17.4","11.0 to 17.4","9,353","1,901","1,477","2,324","1,477 to 2,324","20.3","15.8","24.8","15.8 to 24.8","6,913","1,253","963","1,543","963 to 1,543","18.1","13.9","22.3","13.9 to 22.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,027","$44,121","$51,934","$44,121 to $51,934"
"2009","06","06111","Ventura County (CA)","792,786","83,323","74,347","92,300","74,347 to 92,300","10.5","9.4","11.6","9.4 to 11.6","205,991","30,097","25,975","34,219","25,975 to 34,219","14.6","12.6","16.6","12.6 to 16.6","145,962","19,587","16,524","22,650","16,524 to 22,650","13.4","11.3","15.5","11.3 to 15.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$71,246","$69,263","$73,230","$69,263 to $73,230"
"2009","06","06113","Yolo County (CA)","191,510","30,043","26,243","33,843","26,243 to 33,843","15.7","13.7","17.7","13.7 to 17.7","45,341","7,007","5,599","8,415","5,599 to 8,415","15.5","12.3","18.6","12.3 to 18.6","32,200","4,418","3,489","5,347","3,489 to 5,347","13.7","10.8","16.6","10.8 to 16.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$56,120","$53,225","$59,015","$53,225 to $59,015"
"2009","06","06115","Yuba County (CA)","71,558","13,986","11,583","16,390","11,583 to 16,390","19.5","16.2","22.9","16.2 to 22.9","20,745","5,807","4,733","6,881","4,733 to 6,881","28.0","22.8","33.2","22.8 to 33.2","14,298","3,716","2,960","4,472","2,960 to 4,472","26.0","20.7","31.3","20.7 to 31.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,947","$37,322","$44,571","$37,322 to $44,571"
"2010","00","00000","United States","301,535,021","46,215,956","45,975,650","46,456,262","45,975,650 to 46,456,262","15.3","15.2","15.4","15.2 to 15.4","73,024,577","15,749,129","15,621,395","15,876,863","15,621,395 to 15,876,863","21.6","21.4","21.8","21.4 to 21.8","52,872,735","10,484,513","10,394,015","10,575,011","10,394,015 to 10,575,011","19.8","19.6","20.0","19.6 to 20.0","19,822,633","4,961,524","4,910,772","5,012,276","4,910,772 to 5,012,276","25.0","24.8","25.2","24.8 to 25.2","$50,046","$49,982","$50,110","$49,982 to $50,110"
"2010","06","06000","California","36,593,422","5,785,036","5,732,381","5,837,691","5,732,381 to 5,837,691","15.8","15.7","15.9","15.7 to 15.9","9,156,662","2,012,723","1,979,594","2,045,852","1,979,594 to 2,045,852","22.0","21.6","22.4","21.6 to 22.4","6,634,166","1,382,859","1,353,694","1,412,024","1,353,694 to 1,412,024","20.8","20.4","21.2","20.4 to 21.2","2,476,334","588,090","573,739","602,441","573,739 to 602,441","23.7","23.1","24.3","23.1 to 24.3","$57,664","$57,316","$58,012","$57,316 to $58,012"
"2010","06","06001","Alameda County (CA)","1,483,946","200,273","185,384","215,162","185,384 to 215,162","13.5","12.5","14.5","12.5 to 14.5","336,441","57,722","51,479","63,965","51,479 to 63,965","17.2","15.3","19.1","15.3 to 19.1","239,332","40,580","36,033","45,127","36,033 to 45,127","17.0","15.1","18.9","15.1 to 18.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$66,937","$65,510","$68,364","$65,510 to $68,364"
"2010","06","06003","Alpine County (CA)","1,158","196","150","242","150 to 242","16.9","12.9","20.9","12.9 to 20.9","264","77","58","96","58 to 96","29.2","21.9","36.5","21.9 to 36.5","191","51","38","64","38 to 64","26.7","19.9","33.5","19.9 to 33.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,241","$39,968","$48,514","$39,968 to $48,514"
"2010","06","06005","Amador County (CA)","33,512","4,286","3,409","5,163","3,409 to 5,163","12.8","10.2","15.4","10.2 to 15.4","6,126","1,039","794","1,284","794 to 1,284","17.0","13.0","21.0","13.0 to 21.0","4,692","701","536","866","536 to 866","14.9","11.4","18.4","11.4 to 18.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$49,516","$45,821","$53,211","$45,821 to $53,211"
"2010","06","06007","Butte County (CA)","215,767","43,392","38,600","48,184","38,600 to 48,184","20.1","17.9","22.3","17.9 to 22.3","45,227","11,339","9,308","13,370","9,308 to 13,370","25.1","20.6","29.6","20.6 to 29.6","32,846","7,528","6,066","8,990","6,066 to 8,990","22.9","18.4","27.4","18.4 to 27.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,168","$39,227","$43,109","$39,227 to $43,109"
"2010","06","06009","Calaveras County (CA)","44,942","4,996","3,771","6,221","3,771 to 6,221","11.1","8.4","13.8","8.4 to 13.8","8,612","1,573","1,185","1,961","1,185 to 1,961","18.3","13.8","22.8","13.8 to 22.8","6,623","1,077","816","1,338","816 to 1,338","16.3","12.4","20.2","12.4 to 20.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,745","$47,183","$54,307","$47,183 to $54,307"
"2010","06","06011","Colusa County (CA)","21,250","3,161","2,528","3,794","2,528 to 3,794","14.9","11.9","17.9","11.9 to 17.9","6,347","1,453","1,147","1,759","1,147 to 1,759","22.9","18.1","27.7","18.1 to 27.7","4,506","955","741","1,169","741 to 1,169","21.2","16.5","25.9","16.5 to 25.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,981","$41,129","$48,833","$41,129 to $48,833"
"2010","06","06013","Contra Costa County (CA)","1,043,545","97,544","88,059","107,029","88,059 to 107,029","9.3","8.4","10.2","8.4 to 10.2","258,150","32,851","28,787","36,915","28,787 to 36,915","12.7","11.1","14.3","11.1 to 14.3","190,933","21,460","18,412","24,508","18,412 to 24,508","11.2","9.6","12.8","9.6 to 12.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$73,678","$71,878","$75,478","$71,878 to $75,478"
"2010","06","06015","Del Norte County (CA)","24,817","5,824","4,671","6,977","4,671 to 6,977","23.5","18.9","28.1","18.9 to 28.1","5,974","1,830","1,419","2,241","1,419 to 2,241","30.6","23.7","37.5","23.7 to 37.5","4,286","1,191","906","1,476","906 to 1,476","27.8","21.1","34.5","21.1 to 34.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,438","$32,385","$38,491","$32,385 to $38,491"
"2010","06","06017","El Dorado County (CA)","179,857","16,825","14,016","19,634","14,016 to 19,634","9.4","7.8","11.0","7.8 to 11.0","40,589","4,717","3,706","5,728","3,706 to 5,728","11.6","9.1","14.1","9.1 to 14.1","31,052","3,204","2,548","3,860","2,548 to 3,860","10.3","8.2","12.4","8.2 to 12.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$65,201","$61,764","$68,638","$61,764 to $68,638"
"2010","06","06019","Fresno County (CA)","915,987","245,330","233,305","257,355","233,305 to 257,355","26.8","25.5","28.1","25.5 to 28.1","274,435","104,798","98,530","111,066","98,530 to 111,066","38.2","35.9","40.5","35.9 to 40.5","195,635","70,841","66,000","75,682","66,000 to 75,682","36.2","33.7","38.7","33.7 to 38.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,869","$43,721","$46,017","$43,721 to $46,017"
"2010","06","06021","Glenn County (CA)","27,768","4,890","3,890","5,890","3,890 to 5,890","17.6","14.0","21.2","14.0 to 21.2","7,770","1,992","1,530","2,454","1,530 to 2,454","25.6","19.7","31.5","19.7 to 31.5","5,598","1,344","1,024","1,664","1,024 to 1,664","24.0","18.3","29.7","18.3 to 29.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,859","$37,106","$44,612","$37,106 to $44,612"
"2010","06","06023","Humboldt County (CA)","131,649","23,752","20,791","26,713","20,791 to 26,713","18.0","15.8","20.2","15.8 to 20.2","26,411","5,820","4,572","7,068","4,572 to 7,068","22.0","17.3","26.7","17.3 to 26.7","18,626","3,912","2,969","4,855","2,969 to 4,855","21.0","15.9","26.1","15.9 to 26.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,254","$36,328","$40,180","$36,328 to $40,180"
"2010","06","06025","Imperial County (CA)","164,670","36,666","31,844","41,488","31,844 to 41,488","22.3","19.4","25.2","19.4 to 25.2","50,796","16,157","13,700","18,614","13,700 to 18,614","31.8","27.0","36.6","27.0 to 36.6","37,283","11,318","9,569","13,067","9,569 to 13,067","30.4","25.7","35.1","25.7 to 35.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,261","$36,732","$41,790","$36,732 to $41,790"
"2010","06","06027","Inyo County (CA)","18,179","2,535","2,039","3,031","2,039 to 3,031","13.9","11.2","16.6","11.2 to 16.6","3,870","793","616","970","616 to 970","20.5","15.9","25.1","15.9 to 25.1","2,805","513","392","634","392 to 634","18.3","14.0","22.6","14.0 to 22.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,507","$40,479","$48,535","$40,479 to $48,535"
"2010","06","06029","Kern County (CA)","805,387","172,531","161,285","183,777","161,285 to 183,777","21.4","20.0","22.8","20.0 to 22.8","251,117","76,107","70,266","81,948","70,266 to 81,948","30.3","28.0","32.6","28.0 to 32.6","178,244","50,901","46,612","55,190","46,612 to 55,190","28.6","26.2","31.0","26.2 to 31.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,045","$43,214","$46,876","$43,214 to $46,876"
"2010","06","06031","Kings County (CA)","131,501","29,606","25,619","33,593","25,619 to 33,593","22.5","19.5","25.5","19.5 to 25.5","42,068","12,484","10,854","14,114","10,854 to 14,114","29.7","25.8","33.6","25.8 to 33.6","29,248","8,185","7,046","9,324","7,046 to 9,324","28.0","24.1","31.9","24.1 to 31.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,020","$41,087","$46,953","$41,087 to $46,953"
"2010","06","06033","Lake County (CA)","63,854","13,438","11,248","15,628","11,248 to 15,628","21.0","17.6","24.4","17.6 to 24.4","13,325","3,969","3,164","4,774","3,164 to 4,774","29.8","23.8","35.8","23.8 to 35.8","9,693","2,635","2,078","3,192","2,078 to 3,192","27.2","21.4","33.0","21.4 to 33.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,914","$33,083","$38,745","$33,083 to $38,745"
"2010","06","06035","Lassen County (CA)","25,029","4,198","3,191","5,205","3,191 to 5,205","16.8","12.8","20.8","12.8 to 20.8","6,109","1,144","872","1,416","872 to 1,416","18.7","14.2","23.2","14.2 to 23.2","4,503","766","585","947","585 to 947","17.0","13.0","21.0","13.0 to 21.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,093","$45,823","$54,363","$45,823 to $54,363"
"2010","06","06037","Los Angeles County (CA)","9,675,347","1,699,264","1,659,916","1,738,612","1,659,916 to 1,738,612","17.6","17.2","18.0","17.2 to 18.0","2,360,781","578,160","558,330","597,990","558,330 to 597,990","24.5","23.7","25.3","23.7 to 25.3","1,720,241","407,450","392,710","422,190","392,710 to 422,190","23.7","22.8","24.6","22.8 to 24.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,595","$51,980","$53,210","$51,980 to $53,210"
"2010","06","06039","Madera County (CA)","142,582","30,912","26,193","35,631","26,193 to 35,631","21.7","18.4","25.0","18.4 to 25.0","42,188","13,394","11,127","15,661","11,127 to 15,661","31.7","26.3","37.1","26.3 to 37.1","30,228","8,491","6,803","10,179","6,803 to 10,179","28.1","22.5","33.7","22.5 to 33.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,596","$40,117","$47,075","$40,117 to $47,075"
"2010","06","06041","Marin County (CA)","245,311","22,456","18,863","26,049","18,863 to 26,049","9.2","7.7","10.7","7.7 to 10.7","51,605","5,609","4,543","6,675","4,543 to 6,675","10.9","8.8","13.0","8.8 to 13.0","37,708","3,750","3,032","4,468","3,032 to 4,468","9.9","8.0","11.8","8.0 to 11.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$82,383","$77,154","$87,612","$77,154 to $87,612"
"2010","06","06043","Mariposa County (CA)","18,040","2,665","2,124","3,206","2,124 to 3,206","14.8","11.8","17.8","11.8 to 17.8","3,215","718","556","880","556 to 880","22.3","17.3","27.3","17.3 to 27.3","2,434","495","382","608","382 to 608","20.3","15.7","24.9","15.7 to 24.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,222","$38,197","$46,247","$38,197 to $46,247"
"2010","06","06045","Mendocino County (CA)","86,468","16,976","14,148","19,804","14,148 to 19,804","19.6","16.3","22.9","16.3 to 22.9","18,920","5,402","4,272","6,532","4,272 to 6,532","28.6","22.6","34.6","22.6 to 34.6","13,583","3,561","2,766","4,356","2,766 to 4,356","26.2","20.3","32.1","20.3 to 32.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,339","$37,295","$43,383","$37,295 to $43,383"
"2010","06","06047","Merced County (CA)","252,044","58,212","52,399","64,025","52,399 to 64,025","23.1","20.8","25.4","20.8 to 25.4","79,889","25,055","22,143","27,967","22,143 to 27,967","31.4","27.8","35.0","27.8 to 35.0","57,638","16,834","14,735","18,933","14,735 to 18,933","29.2","25.6","32.8","25.6 to 32.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,730","$39,386","$44,074","$39,386 to $44,074"
"2010","06","06049","Modoc County (CA)","9,407","2,061","1,677","2,445","1,677 to 2,445","21.9","17.8","26.0","17.8 to 26.0","2,046","664","530","798","530 to 798","32.5","26.0","39.0","26.0 to 39.0","1,491","434","339","529","339 to 529","29.1","22.7","35.5","22.7 to 35.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,579","$31,296","$37,862","$31,296 to $37,862"
"2010","06","06051","Mono County (CA)","14,139","1,530","1,172","1,888","1,172 to 1,888","10.8","8.3","13.3","8.3 to 13.3","2,979","448","341","555","341 to 555","15.0","11.4","18.6","11.4 to 18.6","2,072","302","230","374","230 to 374","14.6","11.1","18.1","11.1 to 18.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,768","$47,652","$57,884","$47,652 to $57,884"
"2010","06","06053","Monterey County (CA)","397,849","68,031","61,113","74,949","61,113 to 74,949","17.1","15.4","18.8","15.4 to 18.8","109,112","28,298","24,923","31,673","24,923 to 31,673","25.9","22.8","29.0","22.8 to 29.0","76,837","19,230","16,769","21,691","16,769 to 21,691","25.0","21.8","28.2","21.8 to 28.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,735","$51,457","$56,013","$51,457 to $56,013"
"2010","06","06055","Napa County (CA)","132,538","14,189","11,771","16,607","11,771 to 16,607","10.7","8.9","12.5","8.9 to 12.5","31,034","4,563","3,612","5,514","3,612 to 5,514","14.7","11.6","17.8","11.6 to 17.8","22,907","3,037","2,382","3,692","2,382 to 3,692","13.3","10.4","16.2","10.4 to 16.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$62,893","$59,417","$66,369","$59,417 to $66,369"
"2010","06","06057","Nevada County (CA)","97,845","11,456","9,671","13,241","9,671 to 13,241","11.7","9.9","13.5","9.9 to 13.5","18,705","3,235","2,590","3,880","2,590 to 3,880","17.3","13.8","20.8","13.8 to 20.8","14,292","2,197","1,742","2,652","1,742 to 2,652","15.4","12.2","18.6","12.2 to 18.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$54,154","$51,429","$56,879","$51,429 to $56,879"
"2010","06","06059","Orange County (CA)","2,981,549","363,924","346,057","381,791","346,057 to 381,791","12.2","11.6","12.8","11.6 to 12.8","723,780","118,904","109,884","127,924","109,884 to 127,924","16.4","15.2","17.6","15.2 to 17.6","533,796","83,620","77,101","90,139","77,101 to 90,139","15.7","14.5","16.9","14.5 to 16.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$70,727","$69,836","$71,618","$69,836 to $71,618"
"2010","06","06061","Placer County (CA)","347,133","31,489","28,294","34,684","28,294 to 34,684","9.1","8.2","10.0","8.2 to 10.0","84,436","9,054","7,570","10,538","7,570 to 10,538","10.7","8.9","12.5","8.9 to 12.5","63,365","6,389","5,371","7,407","5,371 to 7,407","10.1","8.5","11.7","8.5 to 11.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$68,330","$65,078","$71,582","$65,078 to $71,582"
"2010","06","06063","Plumas County (CA)","19,624","3,012","2,491","3,533","2,491 to 3,533","15.3","12.6","18.0","12.6 to 18.0","3,511","783","607","959","607 to 959","22.3","17.3","27.3","17.3 to 27.3","2,626","530","410","650","410 to 650","20.2","15.6","24.8","15.6 to 24.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,421","$37,845","$44,997","$37,845 to $44,997"
"2010","06","06065","Riverside County (CA)","2,165,878","354,768","335,070","374,466","335,070 to 374,466","16.4","15.5","17.3","15.5 to 17.3","613,274","143,511","134,246","152,776","134,246 to 152,776","23.4","21.9","24.9","21.9 to 24.9","450,161","99,016","91,935","106,097","91,935 to 106,097","22.0","20.4","23.6","20.4 to 23.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,981","$52,783","$55,179","$52,783 to $55,179"
